SampleID,k__Viruses.f__Papillomaviridae.g__Dyolambdapapillomavirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Phikmvlikevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__Felixounalikevirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__PhiCD119likevirus,k__Viruses.f__Anelloviridae.g__Epsilontorquevirus,k__Viruses.f__Flaviviridae.g__Pegivirus,k__Viruses.f__Parvoviridae.g__Copiparvovirus,k__Viruses.f__Anelloviridae.g__Iotatorquevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__N15likevirus,k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,k__Viruses.f__Parvoviridae.g__Dependoparvovirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Corndoglikevirus,k__Viruses.f__Leviviridae.g__Levivirus,k__Viruses.f__Parvoviridae.g__Hepandensovirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,k__Viruses.f__Papillomaviridae.g__Dyoomikronpapillomavirus,k__Viruses.f__Totiviridae.g__Leishmaniavirus,k__Viruses.f__Parvoviridae.g__Bocaparvovirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tm4likevirus,k__Viruses.f__Anelloviridae.g__Zetatorquevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Charlielikevirus,k__Viruses.o__Nidovirales.f__Arteriviridae.g__Arterivirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Iebhlikevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__Mulikevirus,k__Viruses.o__Picornavirales.g__Bacillarnavirus,k__Viruses.f__Corticoviridae.g__Corticovirus,k__Viruses.f__Retroviridae.g__Spumavirus,k__Viruses.f__Narnaviridae.g__Narnavirus,k__Viruses.f__Reoviridae.g__Coltivirus,k__Viruses.f__Totiviridae.g__Totivirus,k__Viruses.f__Papillomaviridae.g__Kappapapillomavirus,k__Viruses.f__Reoviridae.g__Dinovernavirus,k__Viruses.f__Anelloviridae.g__Kappatorquevirus,k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Nucleorhabdovirus,k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Tibrovirus,k__Viruses.f__Hepadnaviridae.g__Avihepadnavirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Bronlikevirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Bppunalikevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__D3likevirus,k__Viruses.f__Caliciviridae.g__Norovirus,k__Viruses.f__Leviviridae.g__Allolevivirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Omegalikevirus,k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sakobuvirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Pbiunalikevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Cjwunalikevirus,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter,k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Bibersteinia,k__Bacteria.p__Nitrospirae.c__Nitrospira.o__Nitrospirales.f__Nitrospiraceae.g__Leptospirillum,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Simonsiella,k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Orbales.f__Orbaceae.g__Frischella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Histophilus,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella,k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.g__Epulopiscium,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela,k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Calditerrivibrio,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Haematospirillum,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Vitreoscilla,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus,k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Sporomusaceae.g__Acetonema,k__Bacteria.p__Spirochaetes.c__Spirochaetia.f__Leptospiraceae.g__Leptonema,k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Brucellaceae.g__Brucella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Salmonella,k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mycoplasmatales.f__Mycoplasmataceae.g__Mycoplasma,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Leminorella,k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Ornithinibacillus,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Saccharopolyspora,k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Synergistes,k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Candidatus_Brocadiales.f__Candidatus_Brocadiaceae.g__Candidatus_Brocadia,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter,k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae.g__Simkania,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella,k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Brackiella,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leifsonia,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aquamicrobium
s17531,3.050295863,2.258563664,3.061863175,2.957986123,3.080467111,3.08063288,3.080077064,3.276296391,3.072242285,3.080886975,3.16230292,3.077719277,3.080160032,3.07678614,3.080588763,3.079384527,3.079638096,3.080494546,3.079267347,3.080988831,3.079513005,3.077490783,3.080485157,3.080277509,3.080884657,3.080174601,3.079795317,3.079346803,3.091747794,3.080115415,3.083168484,3.079953251,3.080522195,3.08049697,3.080520971,3.080397697,3.11654236,3.080617927,3.079333354,3.080692916,3.078537781,3.080122467,3.080670968,3.080645217,3.07986869,3.080494561,2.760287809,6.265762017,2.917203251,5.948934305,3.262003941,3.650004135,11.83977611,2.689791321,10.18718975,2.61364622,4.173642774,5.418075561,7.486195955,1.786617698,3.080955731,3.075559804,4.795125556,3.434175411,1.750449032,3.724866685,16.4881153,8.976648334,12.71935962,7.767918689,17.79713795,15.0420238,2.756690161,3.958369868,3.715039383,6.196064297,3.09100078,14.25128632,3.424746064,2.924920247,10.66899635,9.216060851,5.467994289,2.056789828,3.125974949
s17505,3.054796088,2.349491743,3.036288793,3.053105959,3.080471161,3.080552857,3.08014735,3.270513837,3.071816028,3.077456539,3.007743336,3.077796936,3.080204083,3.078058368,3.080570737,3.078583164,3.080287996,3.080501456,3.079457069,3.080786803,3.0801877,3.078927631,3.080496831,3.080295303,3.080674708,3.080118627,3.079874678,3.079461551,3.089454123,3.080102982,3.082624083,3.079961804,3.080545152,3.080525508,3.080507981,3.080410474,3.116435291,3.080613767,3.080226787,3.080649753,3.079914774,3.080205441,3.080651284,3.080591406,3.079906318,3.080499659,2.993487396,6.20137261,2.822905554,4.551876842,3.415247429,3.773350789,11.71795482,2.839251005,9.776305468,3.097533611,3.752364114,5.639475333,7.320670231,3.463238619,3.331807451,3.177258802,4.116894251,3.553440927,3.961358917,3.023133684,16.86304903,8.733371214,12.72344116,7.673051198,16.98472709,14.92832151,2.946600302,4.203629831,2.070740246,6.384561838,3.168326662,14.79968296,4.303662266,2.480815237,10.56071744,9.254329314,4.997949202,3.937758468,3.117194553
s17536,3.050295863,2.258563664,3.061863175,3.985525821,3.080467111,3.08063288,3.080077064,3.276296391,3.072242285,3.080886975,3.16230292,3.077719277,3.080160032,3.07678614,3.080588763,3.079384527,3.079638096,3.080494546,3.079267347,3.080988831,3.079513005,3.077490783,3.080485157,3.080277509,3.080884657,3.080174601,3.079795317,3.079346803,3.091747794,3.080115415,3.083168484,3.079953251,3.080522195,3.08049697,3.080520971,3.080397697,3.11654236,3.080617927,3.079333354,3.080692916,3.078537781,3.080122467,3.080670968,3.080645217,3.07986869,3.080494561,2.760287809,6.481155404,2.554810593,4.162609097,3.262003941,3.33373531,11.83977611,2.689791321,9.486902062,2.422822053,5.316005487,5.418075561,6.549370574,2.244497963,3.430216475,3.075559804,4.832872184,2.8940905,2.980602749,3.374661582,16.4881153,8.343031095,13.10399398,6.926810431,19.6570162,15.0420238,2.756690161,3.86087985,4.991039332,5.655979387,3.712162094,14.25128632,3.062353406,2.384835336,10.89579887,9.216060851,4.507454382,2.056789828,3.125974949
s17481,3.023876065,2.164630568,3.079201767,3.024936985,3.080427303,3.080377653,3.08052149,3.26988057,3.061098067,3.080649629,3.044977368,3.079303737,3.080257656,3.073396143,3.080509483,3.079665457,3.080540511,3.080503448,3.079551358,3.08001741,3.080234232,3.078487116,3.080500437,3.080181742,3.07582822,3.080114579,3.07946892,3.078919233,3.088145405,3.080216491,3.081205187,3.079533693,3.08048413,3.080501972,3.080730858,3.080266089,3.116879088,3.080784273,3.079897202,3.080606928,3.079771309,3.08030879,3.080612524,3.080801531,3.079292242,3.080498835,2.794111493,7.078674186,2.850073644,5.739194074,3.365976342,3.433649703,12.26034145,3.125831664,9.607380401,2.749929325,4.50973727,5.371985675,6.980111711,2.028972205,3.196279551,3.330504279,4.186288818,2.938219233,3.841934207,3.150631312,16.70554635,8.729550331,12.76533304,8.543597955,18.96457585,15.2033694,2.351151934,3.572486366,3.197651528,6.207059213,3.839299035,14.52012736,3.404364011,2.445614623,9.325834415,9.149120971,4.972109795,2.093366674,3.134766979
s17485,3.045763151,2.325144063,3.060978443,3.06794812,3.080353653,3.080633869,3.0798843,3.268972415,3.069477846,3.081161266,3.127921496,3.077806829,3.080185481,3.076766024,3.080589211,3.08035579,3.079582662,3.080498595,3.076903217,3.081073428,3.079471491,3.077293124,3.080489199,3.080312596,3.080799866,3.080337187,3.079837122,3.079397982,3.095186964,3.07994853,3.083669425,3.079964099,3.080533706,3.080494582,3.08044544,3.080402587,3.116420518,3.080621806,3.072877402,3.080767703,3.079970751,3.080040278,3.080784329,3.080616018,3.079914945,3.080498908,2.601916866,7.244550189,2.759352371,4.264797286,3.274853508,3.41053707,12.73270683,2.707759212,10.0498116,2.493977321,5.198170985,5.490408901,7.388339182,1.948545182,3.020307113,3.63249804,3.881709856,2.872720963,4.117053187,3.351226659,16.87112812,8.966161199,13.1686927,7.83083318,18.32191467,15.73782189,2.599895757,3.264565207,3.786337925,5.938249216,3.140532115,14.82992311,3.067459895,2.776981423,10.18750974,9.128556236,5.267503633,3.432142945,3.114499724
s17539,3.058622768,2.514167174,2.951845937,3.057208022,3.08046545,3.08048587,3.080270483,3.268634915,3.070421977,3.080083429,2.92373312,3.077879754,3.08019299,3.079106099,3.080521609,3.07776329,3.080767083,3.080501825,3.079547805,3.08049571,3.08066283,3.079921033,3.080500473,3.080278243,3.080606636,3.080032258,3.079857591,3.07946926,3.087036267,3.080121715,3.082147071,3.079924394,3.08052008,3.080506097,3.080520776,3.080405472,3.116443013,3.080618988,3.079771135,3.080594233,3.079886151,3.080282131,3.080595488,3.080555961,3.079883117,3.080498604,2.857508847,6.456980451,2.709264409,5.31830799,3.372123768,3.011659066,12.35663056,2.695613351,9.830214861,2.621909368,3.907042814,5.392965238,7.092676372,1.629320897,3.270408873,3.82062361,4.799903339,2.958195433,3.460578269,3.14520443,16.73137144,8.79212573,12.71510168,7.212919232,18.86977427,15.15551411,2.741005001,3.965683448,3.25580948,5.996800531,3.879286478,14.63661823,3.076143221,2.517122747,10.12149185,9.222487474,5.560643187,2.463049456,3.117999593
s17504,3.064095821,2.369534881,3.020743119,2.995190776,3.08047683,3.080487493,3.080292059,3.267821395,3.073138568,3.080141596,3.065637173,3.077850491,3.080170756,3.077219975,3.080553477,3.078777959,3.079885272,3.080498752,3.079228335,3.08063029,3.079791673,3.078316513,3.080491816,3.080294247,3.080680391,3.079944999,3.079937214,3.079552254,3.086686467,3.080202996,3.08220163,3.080052628,3.080502479,3.080487595,3.080507853,3.080430781,3.116494444,3.0805906,3.080099513,3.080592842,3.07993987,3.080336448,3.08059815,3.080517376,3.080043994,3.080498565,3.18541218,6.982283571,3.185099139,3.787094662,3.224074265,3.808194797,12.76696172,2.881455735,9.843994346,1.991183942,5.014955993,5.544821715,6.655152566,2.172404849,3.194660614,3.260113649,3.734160297,2.905536271,3.611074367,3.826527124,16.97095231,9.010537293,12.52839708,7.314342029,19.68048434,15.22356473,2.76322226,2.378046489,2.73844057,6.006953087,3.536757501,13.42522589,3.075797624,2.748083238,10.037899,8.874940591,5.766154373,2.644214588,3.10441015
s17718,3.054796088,2.349491743,3.036288793,3.053105959,3.080471161,3.080552857,3.08014735,3.270513837,3.071816028,3.077456539,3.007743336,3.077796936,3.080204083,3.078058368,3.080570737,3.078583164,3.080287996,3.080501456,3.079457069,3.080786803,3.0801877,3.078927631,3.080496831,3.080295303,3.080674708,3.080118627,3.079874678,3.079461551,3.089454123,3.080102982,3.082624083,3.079961804,3.080545152,3.080525508,3.080507981,3.080410474,3.116435291,3.080613767,3.080226787,3.080649753,3.079914774,3.080205441,3.080651284,3.080591406,3.079906318,3.080499659,2.828336331,6.833678521,5.90749045,4.097683508,3.83708175,2.776466325,12.67744873,2.839251005,10.06175384,2.277260688,4.894726827,6.061309655,7.717749782,1.88311354,4.336882387,3.177258802,3.951743186,2.914258897,4.345966214,3.467403921,16.86304903,8.539892321,12.72344116,7.249505055,18.38822475,15.66279392,2.781449237,3.061267118,2.718694189,6.008559152,3.302437571,14.79968296,3.230002499,2.925085474,9.964437687,8.937926939,5.329924634,3.178364904,3.117194553
s17716,3.036512484,2.638232691,3.044983715,3.016014002,3.080473507,3.080761589,3.07995025,3.273957943,3.058285716,3.080797535,2.963196637,3.077485661,3.079578911,3.081154949,3.079793189,3.060785151,3.081049443,3.080501804,3.079756454,3.081260404,3.081128659,3.080681435,3.08050254,3.080303355,3.081009039,3.080002749,3.079885388,3.079277768,3.095346024,3.080791068,3.08274342,3.079995883,3.079787875,3.079731517,3.080773964,3.080391909,3.116317265,3.080608029,3.074941595,3.080692132,3.079845765,3.080063203,3.080668307,3.08089582,3.079906806,3.080499502,2.727409873,6.80104014,2.433926096,4.310192048,3.815072783,2.559765221,12.1956474,2.90117422,9.568321043,3.382376356,5.003639217,5.322102277,6.819998546,2.011401249,3.298466099,3.244839893,4.313386747,3.357464526,3.764712436,2.858292536,16.74843358,8.72863139,12.90138132,8.074512629,18.9414346,14.92189184,2.935523979,2.725245061,3.82897386,5.860726186,3.365048209,14.59110616,3.431788922,2.875026299,9.860294551,9.080534787,4.930669828,3.206547342,3.111647203
s17706,3.029058891,2.222215545,3.047505624,2.830121568,3.080402835,3.080306308,3.081573604,3.269852251,3.062709806,3.076285919,2.952206662,3.079834812,3.08026434,3.082052336,3.080433406,3.076760748,3.081428014,3.080507185,3.080103446,3.078060192,3.081137663,3.080864607,3.080510359,3.08009586,3.080605548,3.079640495,3.079528458,3.079046724,3.068212623,3.080823328,3.080422404,3.079527187,3.080430751,3.080517342,3.080986544,3.080273365,3.117143749,3.080781009,3.077247374,3.080207273,3.07988983,3.080879221,3.080080845,3.080732496,3.079247841,3.080500087,2.864924941,5.546626147,2.151905612,3.715107914,3.258164162,2.969741985,12.55264042,3.263845206,10.00335582,2.79435719,3.50738556,5.352900047,9.976492161,2.029122337,3.210257001,3.089484862,4.064802414,2.89558118,3.44519481,3.0602982,16.87178922,10.94781207,13.04735316,6.448459471,18.04398733,15.51259942,2.011677146,4.642752594,3.56135848,5.667522305,4.214780707,14.50918613,3.22110579,3.078165607,12.06911856,10.4533278,2.575548536,3.388194674,3.115813753
