SampleID,k__Viruses.f__Papillomaviridae.g__Dyolambdapapillomavirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Phikmvlikevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__Felixounalikevirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__PhiCD119likevirus,k__Viruses.f__Anelloviridae.g__Epsilontorquevirus,k__Viruses.f__Flaviviridae.g__Pegivirus,k__Viruses.f__Parvoviridae.g__Copiparvovirus,k__Viruses.f__Anelloviridae.g__Iotatorquevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__N15likevirus,k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,k__Viruses.f__Parvoviridae.g__Dependoparvovirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Corndoglikevirus,k__Viruses.f__Leviviridae.g__Levivirus,k__Viruses.f__Parvoviridae.g__Hepandensovirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,k__Viruses.f__Papillomaviridae.g__Dyoomikronpapillomavirus,k__Viruses.f__Totiviridae.g__Leishmaniavirus,k__Viruses.f__Parvoviridae.g__Bocaparvovirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tm4likevirus,k__Viruses.f__Anelloviridae.g__Zetatorquevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Charlielikevirus,k__Viruses.o__Nidovirales.f__Arteriviridae.g__Arterivirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Iebhlikevirus,k__Viruses.o__Caudovirales.f__Myoviridae.g__Mulikevirus,k__Viruses.o__Picornavirales.g__Bacillarnavirus,k__Viruses.f__Corticoviridae.g__Corticovirus,k__Viruses.f__Retroviridae.g__Spumavirus,k__Viruses.f__Narnaviridae.g__Narnavirus,k__Viruses.f__Reoviridae.g__Coltivirus,k__Viruses.f__Totiviridae.g__Totivirus,k__Viruses.f__Papillomaviridae.g__Kappapapillomavirus,k__Viruses.f__Reoviridae.g__Dinovernavirus,k__Viruses.f__Anelloviridae.g__Kappatorquevirus,k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Nucleorhabdovirus,k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Tibrovirus,k__Viruses.f__Hepadnaviridae.g__Avihepadnavirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Bronlikevirus,k__Viruses.o__Caudovirales.f__Podoviridae.g__Bppunalikevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__D3likevirus,k__Viruses.f__Caliciviridae.g__Norovirus,k__Viruses.f__Leviviridae.g__Allolevivirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Omegalikevirus,k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sakobuvirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Pbiunalikevirus,k__Viruses.o__Caudovirales.f__Siphoviridae.g__Cjwunalikevirus,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter,k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Bibersteinia,k__Bacteria.p__Nitrospirae.c__Nitrospira.o__Nitrospirales.f__Nitrospiraceae.g__Leptospirillum,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Simonsiella,k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Orbales.f__Orbaceae.g__Frischella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Histophilus,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella,k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.g__Epulopiscium,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela,k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Calditerrivibrio,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Haematospirillum,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Vitreoscilla,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus,k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Sporomusaceae.g__Acetonema,k__Bacteria.p__Spirochaetes.c__Spirochaetia.f__Leptospiraceae.g__Leptonema,k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Brucellaceae.g__Brucella,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Salmonella,k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mycoplasmatales.f__Mycoplasmataceae.g__Mycoplasma,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Leminorella,k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Ornithinibacillus,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Saccharopolyspora,k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Synergistes,k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Candidatus_Brocadiales.f__Candidatus_Brocadiaceae.g__Candidatus_Brocadia,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter,k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae.g__Simkania,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella,k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Brackiella,k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leifsonia,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aquamicrobium
s17499,3.055391566,2.174546413,4.169374102,3.008042817,3.080471611,3.080378356,3.080275156,3.272348551,3.068078976,3.080631009,3.128345999,3.07792074,3.080172523,3.071041256,3.080557011,3.078863615,3.079651473,3.080500612,3.079365578,3.080615165,3.079571239,3.077729507,3.080491769,3.080284428,3.080869859,3.080097553,3.079881347,3.079456483,3.087334007,3.080307163,3.082439575,3.079407652,3.080499666,3.080486369,3.080586601,3.080413224,3.116511922,3.080612732,3.080190594,3.080611297,3.080007921,3.080260984,3.080566268,3.080640665,3.07992221,3.080500668,2.77775519,8.008352649,3.392070993,4.64576643,3.259590718,2.86297191,11.90819141,3.132961239,9.026751815,2.403462408,5.023955514,5.46194519,6.435837267,2.931087389,3.107193485,3.201195614,3.977141707,2.900377043,2.791202111,3.017483267,16.97175132,7.930882859,12.78772413,8.476480856,19.76178507,14.40361958,2.750599341,2.318773205,3.992572556,6.201894706,3.762932949,14.89320204,3.060277054,2.684778935,8.05531747,8.372068553,6.192641234,2.117482513,3.121087408
s17539,3.058622768,2.514167174,2.951845937,3.057208022,3.08046545,3.08048587,3.080270483,3.268634915,3.070421977,3.080083429,2.92373312,3.077879754,3.08019299,3.079106099,3.080521609,3.07776329,3.080767083,3.080501825,3.079547805,3.08049571,3.08066283,3.079921033,3.080500473,3.080278243,3.080606636,3.080032258,3.079857591,3.07946926,3.087036267,3.080121715,3.082147071,3.079924394,3.08052008,3.080506097,3.080520776,3.080405472,3.116443013,3.080618988,3.079771135,3.080594233,3.079886151,3.080282131,3.080595488,3.080555961,3.079883117,3.080498604,2.857508847,6.456980451,2.709264409,5.31830799,3.372123768,3.011659066,12.35663056,2.695613351,9.830214861,2.621909368,3.907042814,5.392965238,7.092676372,1.629320897,3.270408873,3.82062361,4.799903339,2.958195433,3.460578269,3.14520443,16.73137144,8.79212573,12.71510168,7.212919232,18.86977427,15.15551411,2.741005001,3.965683448,3.25580948,5.996800531,3.879286478,14.63661823,3.076143221,2.517122747,10.12149185,9.222487474,5.560643187,2.463049456,3.117999593
s17717,3.054796088,2.349491743,3.036288793,3.053105959,3.080471161,3.080552857,3.08014735,3.270513837,3.071816028,3.077456539,3.007743336,3.077796936,3.080204083,3.078058368,3.080570737,3.078583164,3.080287996,3.080501456,3.079457069,3.080786803,3.0801877,3.078927631,3.080496831,3.080295303,3.080674708,3.080118627,3.079874678,3.079461551,3.089454123,3.080102982,3.082624083,3.079961804,3.080545152,3.080525508,3.080507981,3.080410474,3.116435291,3.080613767,3.080226787,3.080649753,3.079914774,3.080205441,3.080651284,3.080591406,3.079906318,3.080499659,2.828336331,7.537802871,2.822905554,4.609151009,3.250096364,2.88656257,11.71795482,2.839251005,8.472623637,2.277260688,5.311414681,5.474324268,6.798684166,2.5764504,3.166656386,3.177258802,3.951743186,2.914258897,3.028991708,3.791988431,16.42251299,8.099753974,12.72344116,7.881810965,19.11409979,14.20244647,2.781449237,3.413194439,4.074154153,6.333143662,3.528680536,14.23625214,3.080614187,2.480815237,9.964437687,8.711124425,5.41414951,2.533643842,3.117194553
s17312,3.058366496,2.317049652,3.061359496,3.033532613,3.080472206,3.080449839,3.08022998,3.268320105,3.063065598,3.080273602,0.80728657,3.078112017,3.080215875,3.076849385,3.08061078,3.080000699,3.07957723,3.080498277,3.079080382,3.080544979,3.079417703,3.077439223,3.08048931,3.0802726,3.080627485,3.079962414,3.079847729,3.079444587,3.086880554,3.080163116,3.082489814,3.079983818,3.080543571,3.080532392,3.080517167,3.080405562,3.116578018,3.080623332,3.080249594,3.080601014,3.079934768,3.080346349,3.080613087,3.080529898,3.079960844,3.080498648,2.752175115,6.616792844,2.755270521,6.061767592,3.604627678,3.872710342,12.95546046,2.738615273,9.893640063,2.446633103,4.791455696,5.494159557,7.652148289,3.125316384,3.480747504,3.194477625,4.821524022,2.867395253,3.306240521,3.415316894,17.10684673,8.587626212,13.21217784,7.984111988,18.18450171,15.99662105,2.757762354,3.605593599,2.243756219,5.973662647,3.136317934,14.90867514,3.420725264,2.748964341,10.51330252,9.257074213,4.851235755,2.599697877,3.128288707
s17290,3.055391566,2.498863902,3.051970179,3.802606652,3.080471611,3.080378356,3.080275156,3.272348551,3.068078976,3.080631009,3.128345999,3.07792074,3.080172523,3.071041256,3.080557011,3.078863615,3.079651473,3.080500612,3.079365578,3.080615165,3.079571239,3.077729507,3.080491769,3.080284428,3.080869859,3.080097553,3.079881347,3.079456483,3.087334007,3.080307163,3.082439575,3.079407652,3.080499666,3.080486369,3.080586601,3.080413224,3.116511922,3.080612732,3.080190594,3.080611297,3.080007921,3.080260984,3.080566268,3.080640665,3.07992221,3.080500668,2.77775519,6.735678902,2.874052037,3.831664405,3.362733075,4.400482085,11.30363478,2.886842853,9.907266456,2.157344022,3.881592801,5.786262679,6.208610966,1.420879007,3.107193485,3.525513102,4.771705542,2.900377043,3.269069068,3.017483267,15.00829055,8.452868924,13.17235849,7.563596739,19.02731265,14.40361958,2.750599341,2.806576838,2.740570098,5.905050881,3.244913993,14.89320204,3.060277054,2.906348368,9.75214437,8.769148104,5.79574133,2.688312689,3.121087408
s17320,3.053836586,2.294545307,3.056788397,2.996134077,3.080473706,3.080504478,3.080119327,3.265450055,3.071486455,3.080518287,3.188201712,3.077911832,3.080178978,3.075255392,3.08057237,3.080328427,3.079415889,3.08049841,3.079023609,3.079015089,3.079268772,3.077077059,3.080477136,3.080281541,3.080683357,3.080025609,3.0798483,3.079425835,3.088089061,3.080392056,3.082417977,3.079989702,3.080500225,3.080476317,3.080612013,3.080403337,3.116457682,3.080622129,3.080433762,3.080329161,3.079945916,3.080244365,3.080594862,3.079879258,3.079629233,3.080499179,2.724856921,7.156471338,2.661079318,6.959162385,3.17256015,2.184452533,12.80087923,2.691925988,9.662906603,2.383473281,4.040813191,5.47123469,7.205966756,1.730070424,3.465932068,3.564861368,4.593917008,2.833395402,3.259015006,2.988162357,16.93452958,9.003412166,12.62865873,7.411512188,18.17143834,15.67668818,2.725077703,3.720651242,2.276455842,6.292989967,4.374480512,14.77812932,3.03723968,2.227851823,9.95460057,8.706467103,5.365977041,1.884126961,3.119547814
s17947,3.054796088,2.349491743,3.036288793,3.053105959,3.080471161,3.080552857,3.08014735,3.270513837,3.071816028,3.077456539,3.007743336,3.077796936,3.080204083,3.078058368,3.080570737,3.078583164,3.080287996,3.080501456,3.079457069,3.080786803,3.0801877,3.078927631,3.080496831,3.080295303,3.080674708,3.080118627,3.079874678,3.079461551,3.089454123,3.080102982,3.082624083,3.079961804,3.080545152,3.080525508,3.080507981,3.080410474,3.116435291,3.080613767,3.080226787,3.080649753,3.079914774,3.080205441,3.080651284,3.080591406,3.079906318,3.080499659,2.828336331,7.04709998,2.822905554,3.987604939,3.250096364,2.943836738,11.71795482,2.839251005,9.493204447,2.277260688,4.104291436,5.474324268,7.084132542,1.296128153,3.166656386,3.177258802,3.951743186,2.914258897,2.391399462,3.023133684,16.86304903,8.932571419,12.72344116,7.457657812,19.8485722,14.92832151,2.781449237,2.161547103,3.739393706,5.564288915,3.003175596,14.79968296,3.080614187,2.480815237,9.964437687,9.611111253,6.039928969,2.960185345,3.117194553
s17329,3.055391566,2.174546413,3.051970179,3.008042817,3.080471611,3.080378356,3.080275156,3.272348551,3.068078976,3.080631009,3.128345999,3.07792074,3.080172523,3.071041256,3.080557011,3.078863615,3.079651473,3.080500612,3.079365578,3.080615165,3.079571239,3.077729507,3.080491769,3.080284428,3.080869859,3.080097553,3.079881347,3.079456483,3.087334007,3.080307163,3.082439575,3.079407652,3.080499666,3.080486369,3.080586601,3.080413224,3.116511922,3.080612732,3.080190594,3.080611297,3.080007921,3.080260984,3.080566268,3.080640665,3.07992221,3.080500668,2.77775519,6.311525748,2.770909679,3.728522048,3.259590718,3.753759677,12.86768532,2.783700496,9.907266456,2.471382652,3.544047339,5.46194519,7.504400942,2.435140572,3.107193485,3.201195614,4.394322695,2.900377043,2.869774237,3.434664255,16.97175132,8.656469582,12.78772413,7.140050596,19.76178507,15.12949462,2.750599341,3.998028932,2.455062381,5.99791438,3.558952623,14.89320204,3.477458042,2.335518191,10.38576161,9.195150823,5.085736996,2.795852838,3.121087408
s18129,3.058366496,2.317049652,3.061359496,3.033532613,3.080472206,3.080449839,3.08022998,3.268320105,3.063065598,3.080273602,0.80728657,3.078112017,3.080215875,3.076849385,3.08061078,3.080000699,3.07957723,3.080498277,3.079080382,3.080544979,3.079417703,3.077439223,3.08048931,3.0802726,3.080627485,3.079962414,3.079847729,3.079444587,3.086880554,3.080163116,3.082489814,3.079983818,3.080543571,3.080532392,3.080517167,3.080405562,3.116578018,3.080623332,3.080249594,3.080601014,3.079934768,3.080346349,3.080613087,3.080529898,3.079960844,3.080498648,2.752175115,6.616792844,2.755270521,5.901738186,4.191727722,4.434884895,12.95546046,2.738615273,9.610539042,3.266988157,4.791455696,5.494159557,7.4156106,1.929738155,3.078054479,3.765307802,4.509911877,3.43822543,3.146211115,3.012623869,17.10684673,8.781105104,13.21217784,7.561930761,18.18450171,15.99662105,2.757762354,3.990200897,1.361313897,5.570969622,3.707148111,14.90867514,3.018032239,2.346271316,10.31982363,9.257074213,4.691206349,2.767835028,3.128288707
s17229,3.059582521,2.10638533,3.025456576,3.013106584,3.080474744,3.080640217,3.079902158,3.273516004,3.071951228,3.080853408,3.123802653,3.077297983,3.080123031,3.076969486,3.080577437,3.062163487,3.079674904,3.080499085,3.079107496,3.081168533,3.079557157,3.077515359,3.080489912,3.080282873,3.080813391,3.080122774,3.079790736,3.079312479,3.0932911,3.080160858,3.083149485,3.079980419,3.080515213,3.08047797,3.080535049,3.080405558,3.116462517,3.080616328,3.07549335,3.080728243,3.079956786,3.080063008,3.080708013,3.080706329,3.079891833,3.080499043,2.658970813,7.001921932,3.223193082,4.954993289,3.222026229,2.812900766,12.78703469,2.83992905,10.18067004,2.043180842,5.100442286,5.412886744,7.683918358,1.755259491,3.077838216,3.097395949,4.03434583,2.887288479,4.058546594,2.802280755,17.0279366,8.455217176,12.79943765,7.4371745,18.27783367,15.85012219,2.633272593,3.394683145,3.207041646,5.590512196,3.063930912,14.86545948,2.992105462,2.18305914,9.442079468,8.95534474,4.142983196,2.693629467,3.103770565
